SAFRA;RISCO_CIDADE_SERASA;SISTEMA;CANAL_PCO_DECISAO;CANAL_PCO_AJUSTADO;OPERACAO;TP_PEDIDO;DECISAO_ANALISE;REASON_CODE;DS_REASON_CODE;IDENTIFICA_NOVA_ARVORE;IDENTIFICA_GRUPO_MODELO;GALHO_ARVORE;SCORE_HVI3;SCORE_BVS;ADICIONAL_G1_BHV;ADICIONAL_REST;ADICIONAL_G4_BHV;ADICIONAL_G5_BHV;ADICIONAL_HVI4;ADICIONAL_G7_BHV;QTD_PROPOSTA;QTD_APROVADOS;QTD_ALTAS;QTD_FTRA_PARC_OVER_30;QTD_ATRS_PARC_OVER_30;QTD_Infer_Conv;QTD_Infer_fl_atrs_parc_over_30
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R06;;;;129;129;116;119;16;108,4941473;27,05054
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R07;;;;117;117;99;100;14;98,4016685;24,5342107
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R08;;;;123;123;113;113;19;103,4479079;25,79237535
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R09;;;;108;108;98;98;11;90,83230938;22,64696372
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R10;;;;128;128;117;117;16;107,6531074;26,84084589
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R11;;;;134;134;125;126;27;112,6993468;28,09901054
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R12;;;;144;144;128;130;24;121,1097458;30,19595163
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R13;;;;110;110;98;99;18;92,51438919;23,06635194
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R14;;;;136;136;117;117;23;114,3814266;28,51839876
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R15;;;;131;131;114;114;24;110,1762271;27,46992822
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R16;;;;131;131;112;114;35;110,1762271;27,46992822
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R17;;;;143;143;119;121;28;120,2687059;29,98625752
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R18;;;;101;101;89;90;18;84,94503007;21,17910496
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R19;;;;125;125;111;112;19;105,1299877;26,21176357
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R20;;;;96;96;87;87;28;80,73983056;20,13063442
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R21;;;;114;114;102;102;34;95,87854879;23,90512837
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R22;;;;73;73;64;65;16;61,39591282;15,30766992
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R23;;;;93;93;87;87;29;78,21671086;19,50155209
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R24;;;;71;71;62;63;21;59,71383302;14,88828171
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;;R25;;;;53;53;42;44;16;44,57511479;11,11378775
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;COM RESTRITIVOS;;;;;618;618;531;538;152;519,7626593;129,5909591
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R09;;;SEM RESTRITIVOS;;;;;979;979;850;865;266;823,3780638;205,2905322
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R01;;;;23;23;19;19;1;19,19927548;5,247663098
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R02;;;;81;81;74;74;9;67,61483973;18,48090048
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R03;;;;56;56;47;48;10;46,74606204;12,77691885
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R04;;;;95;95;78;79;12;79,30135524;21,67513019
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R05;;;;110;110;98;98;12;91,82262186;25,09751916
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R06;;;;105;105;90;91;16;87,64886632;23,95672284
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R07;;;;129;129;111;111;22;107,6828929;29,4325452
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R08;;;;155;155;128;130;26;129,3864217;35,3646861
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R09;;;;110;110;98;99;26;91,82262186;25,09751916
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R10;;;;136;136;123;126;23;113,5261507;31,02966006
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R11;;;;126;126;110;110;23;105,1786396;28,74806741
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R12;;;;137;137;120;120;30;114,3609018;31,25781932
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R13;;;;92;92;84;84;27;76,79710192;20,99065239
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R14;;;;160;160;149;149;31;133,5601773;36,50548242
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R15;;;;142;142;132;133;34;118,5346573;32,39861565
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R16;;;;121;121;107;108;33;101,004884;27,60727108
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R17;;;;127;127;114;114;33;106,0133907;28,97622667
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R18;;;;122;122;108;109;30;101,8396352;27,83543035
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R19;;;;109;109;96;98;29;90,98787075;24,8693599
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R20;;;;87;87;83;85;23;72,62334638;19,84985607
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R21;;;;124;124;108;108;27;103,5091374;28,29174888
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R22;;;;101;101;93;93;35;84,30986189;23,04408578
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R23;;;;88;88;70;72;28;73,45809749;20,07801533
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R24;;;;103;103;87;87;22;85,9793641;23,50040431
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;;R25;;;;55;55;47;48;18;45,91131093;12,54875958
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;COM RESTRITIVOS;;;;;763;763;666;671;234;636,9150953;174,0855193
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R10;;;SEM RESTRITIVOS;;;;;895;895;769;781;284;747,1022415;204,2025423
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R01;;;;35;35;33;33;1;29,28913555;8,64007916
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R02;;;;74;74;64;64;8;61,92560087;18,26759594
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R03;;;;53;53;46;46;6;44,35211954;13,08354844
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R04;;;;96;96;86;86;12;80,33591465;23,69850284
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R05;;;;89;89;76;76;8;74,47808754;21,97048701
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R06;;;;116;116;106;107;22;97,07256353;28,63569093
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R07;;;;135;135;120;120;28;112,97238;33,32601962
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R08;;;;136;136;121;122;23;113,8092124;33,57287902
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R09;;;;118;118;104;106;18;98,74622842;29,12940974
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R10;;;;135;135;124;126;28;112,97238;33,32601962
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R11;;;;120;120;107;107;22;100,4198933;29,62312855
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R12;;;;162;162;147;147;31;135,566856;39,99122354
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R13;;;;122;122;109;110;22;102,0935582;30,11684736
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R14;;;;155;155;136;137;31;129,7090289;38,26320771
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R15;;;;169;169;157;157;33;141,4246831;41,71923937
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R16;;;;144;144;116;118;31;120,503872;35,54775426
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R17;;;;136;136;116;117;34;113,8092124;33,57287902
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R18;;;;136;136;118;118;33;113,8092124;33,57287902
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R19;;;;139;139;122;125;46;116,3197098;34,31345724
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R20;;;;132;132;120;121;30;110,4618826;32,5854414
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R21;;;;144;144;127;127;40;120,503872;35,54775426
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R22;;;;128;128;114;116;42;107,1145529;31,59800379
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R23;;;;133;133;119;122;38;111,2987151;32,83230081
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R24;;;;114;114;100;100;39;95,39889864;28,14197212
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;;R25;;;;68;68;58;58;28;56,90460621;16,78643951
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;COM RESTRITIVOS;;;;;981;981;876;881;283;820,9326278;242,1690759
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R11;;;SEM RESTRITIVOS;;;;;980;980;860;875;344;820,0957953;241,9222165
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R01;;;;18;18;15;15;1;14,85982832;4,800717157
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R02;;;;47;47;42;42;7;38,80066283;12,53520591
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R03;;;;61;61;48;50;7;50,35830707;16,26909703
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R04;;;;72;72;67;67;11;59,43931327;19,20286863
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R05;;;;94;94;86;86;20;77,60132566;25,07041182
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R06;;;;86;86;78;79;10;70,99695751;22,93675975
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R07;;;;135;135;123;126;24;111,4487124;36,00537868
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R08;;;;128;128;115;115;16;105,6698903;34,13843312
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R09;;;;118;118;107;108;14;97,41443008;31,47136803
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R10;;;;149;149;136;136;29;123,0063566;39,7392698
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R11;;;;132;132;115;118;34;108,9720743;35,20525916
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R12;;;;170;170;151;151;31;140,342823;45,34010649
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;MO04;G4 - ORIGEM PRE-PAGO SEM DIVIDA;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;CINEMINHAS;R12;;;;R13;;;;117;117;103;103;21;96,58888406;31,20466152
